4127.9,598.74
3922.6,317.54
5478.9,555.05
6039.3,712.92
6720.9,987.01
7382.9,678.58
6209.1,1097.3
5994.3,950.2
5998.1,1533.7
6215.1,598.79
5217.8,927.5
3761.1,628.64
