0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.344372421,0.344372421
0.954276097,0.954276097
1.320143355,1.320143355
1.395073224,1.395073224
1.292492944,1.292492944
1.028231171,1.028231171
0.805085914,0.805085914
0.580599413,0.580599413
0.219346575,0.219346575
0,0
0,0
0,0
0,0
0,0
0,0
0,0
