0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
185.64,181.61,199.44,194.01,191.32,182.92,186.17,98.75,52.97,134.55,151.88,141.24,170.25,166.80,124.59,71.21,141.61,97.96,140.61,141.03,111.37,141.69,138.72,32.13,47.42,92.39,104.02,100.37,93.12,84.38,184.71,137.18,155.13,163.22,158.99,149.18,145.18,137.08,152.37,140.55,138.63,141.01,136.62,131.13,128.56,124.22,118.95,123.03,114.42,106.77,112.37,102.13,102.95,95.27,75.07,86.38,64.29,66.88,89.49,74.65,178.36,163.71,172.12,154.78,149.43,157.43,156.71,156.45,147.00,144.48,143.55,129.23,89.35,123.84,126.79,119.25,117.44,112.31,107.23,103.02,105.15,104.54,103.95,96.58,94.51,89.72,85.60,81.48,90.56,79.25,132.18,129.28,126.03,124.00,110.85,98.06,120.31,99.55,101.32,104.13,108.24,100.13,105.57,99.65,97.34,95.31,93.17,94.79,93.24,89.94,84.21,78.54,79.62,73.87,70.02,69.09,80.59,70.33,59.57,56.36,130.52,127.53,124.48,121.44,110.55,117.20,114.60,117.55,119.68,119.23,139.10,106.21,82.53,129.33,80.47,50.26,84.14,89.83,83.75,59.64,77.15,78.67,70.68,67.19,71.02,68.11,66.23,62.87,53.22,56.70,,112.44,35.17,0.313
515.83,505.04,488.60,482.39,478.69,477.29,485.00,193.67,382.44,465.38,464.17,332.23,461.31,457.17,236.27,406.60,450.93,361.78,443.40,313.94,164.81,434.05,431.63,73.51,205.54,424.30,426.28,424.02,432.34,423.65,477.26,465.58,473.37,467.03,467.62,470.98,467.22,471.20,470.06,464.38,463.21,461.18,464.31,450.52,444.69,455.11,449.43,454.06,454.00,453.56,448.76,446.29,434.59,419.37,380.82,401.91,386.04,252.36,372.92,395.58,286.07,472.38,474.31,474.53,478.91,484.41,459.90,483.64,479.79,483.85,475.74,474.49,231.93,451.53,449.07,446.69,457.72,443.01,440.56,434.40,434.78,430.15,447.07,422.63,431.27,428.33,429.89,417.15,422.75,420.24,463.61,457.19,442.90,441.09,332.99,426.84,389.57,389.56,420.33,424.33,423.83,415.38,420.68,416.29,402.90,396.08,403.43,407.56,399.57,402.17,390.85,383.74,384.38,384.13,380.90,371.45,264.13,369.67,373.42,368.70,450.04,439.49,448.99,453.66,419.82,447.98,443.07,429.62,436.72,277.64,417.48,412.68,404.88,287.37,108.71,342.19,400.41,399.25,392.62,290.30,382.34,391.77,366.74,366.06,372.15,379.98,387.92,370.70,350.27,377.48,,410.59,72.24,0.176
734.28,721.51,701.15,694.51,691.03,689.49,699.70,687.63,576.87,685.05,677.86,267.58,675.92,671.12,530.43,610.96,667.11,652.75,659.55,657.68,193.13,651.08,649.17,141.83,320.38,643.07,647.07,646.17,657.39,647.66,693.10,684.11,690.26,682.24,684.45,688.75,685.80,691.72,691.18,684.81,683.07,682.61,685.32,675.25,674.47,678.27,691.25,688.52,681.07,680.73,676.97,676.67,669.11,646.98,469.93,650.25,623.72,476.20,615.42,619.97,456.34,681.59,690.42,694.54,697.48,704.65,694.81,705.02,713.21,707.14,698.91,698.44,557.99,671.74,673.11,667.86,692.19,689.39,687.05,675.61,675.90,672.40,674.65,665.52,657.32,655.35,660.31,656.07,657.40,661.13,685.05,676.22,660.07,658.03,643.05,649.51,652.63,658.76,652.05,647.81,643.17,645.72,640.44,634.96,642.63,649.59,657.12,628.37,619.64,638.10,642.01,634.35,630.98,622.96,598.53,591.09,517.07,593.85,621.32,592.27,669.30,662.76,668.98,675.00,670.36,669.19,669.11,672.32,658.61,465.91,634.23,629.26,626.66,438.11,162.12,367.05,619.63,618.90,616.69,476.09,631.45,627.66,619.08,614.17,615.30,621.49,617.60,614.60,513.79,606.58,,632.29,96.50,0.153
