344.29,400.30,319.01,590.43,829.87,619.88,363.53,407.63,838.93,840.24,633.73,311.99,526.83,406.88,590.76,644.99,262.61,273.72,439.64,370.60,424.80,617.05,835.10,525.34,393.06,611.17,481.84,679.61,129.86,265.41,199.79,312.80,448.92,364.13,324.37,534.50,414.04,575.73,818.11,312.19,589.03,569.97,528.25,406.68,647.54,737.17,716.51,779.91,607.84,660.88,731.35,667.69,620.50,328.75,479.90,231.77,549.87,256.27,155.14,201.87,487.98,718.65,672.64,508.41,449.85,315.72,560.75,403.57,484.00,721.82,645.54,489.41,416.79,591.08,543.25,699.26,726.84,775.61,662.59,701.97,455.14,737.17,650.43,639.05,792.42,834.81,839.70,598.43,171.05,569.13,562.35,443.68,489.66,228.96,389.91,757.05,757.90,756.52,645.89,649.01,371.98,361.03,523.97,368.24,758.38,493.16,436.99,629.86,599.72,397.73,815.38,760.87,569.17,774.84,839.65,817.49,549.59,298.13,318.88,840.20,842.27,824.84,601.09,387.35,616.21,737.91,511.25,305.26,478.91,746.87,754.83,658.94,426.07,760.20,823.35,825.28,663.68,627.73,756.49,553.01,725.19,351.38,708.03,352.60,636.29,565.18,769.85,743.37,468.20,365.65,602.14,450.92,564.91,676.88,191.59,,554.15,182.35,0.329,,,196.75,911.55,,714.80
553.31,465.11,495.38,676.57,755.12,775.23,334.77,555.05,873.70,812.80,854.66,360.76,456.78,531.32,660.49,715.63,348.50,531.99,555.42,328.37,494.94,519.01,852.21,590.61,320.68,755.47,444.08,715.90,158.10,236.24,219.43,325.91,471.26,486.34,433.08,615.41,342.61,602.70,752.48,364.95,702.83,777.72,445.02,458.45,713.67,653.50,885.70,842.87,351.70,695.73,744.00,782.39,603.75,456.94,413.01,206.18,624.08,220.92,155.16,283.35,520.79,618.90,740.44,504.01,373.21,451.84,504.16,396.28,550.45,693.30,669.54,578.14,395.35,379.77,611.73,404.17,560.66,691.33,712.79,661.53,407.95,771.13,817.79,725.92,842.71,862.14,892.35,701.12,200.71,463.48,493.34,511.73,443.59,261.07,446.97,812.05,771.04,856.91,835.65,680.22,334.37,370.54,629.22,600.91,871.11,508.54,446.86,597.53,838.32,590.98,369.15,787.89,819.02,842.54,887.09,820.50,388.42,242.03,280.70,859.35,753.58,887.34,860.68,419.46,531.06,467.86,490.47,535.57,761.78,759.25,837.16,568.26,566.04,759.22,787.86,614.18,873.52,435.15,653.56,707.10,827.61,417.33,704.88,364.42,692.49,434.54,879.57,818.36,628.14,538.34,424.78,592.30,641.77,724.32,193.78,,583.31,193.53,0.332,,,203.99,962.62,,758.63
395.02,573.19,222.94,620.07,849.27,405.37,308.26,616.28,851.91,805.93,785.56,343.40,417.12,532.60,456.89,539.97,473.40,547.01,500.27,306.80,596.65,404.18,818.75,430.80,328.73,679.92,381.84,843.41,173.27,199.38,225.82,298.27,573.07,594.75,545.56,727.50,351.33,776.80,721.56,434.52,624.50,761.94,477.49,515.94,616.79,776.05,856.48,642.98,521.45,757.85,729.16,679.29,431.62,635.78,393.60,245.36,546.36,187.67,156.87,343.54,782.11,809.59,759.09,564.47,388.79,461.79,442.38,377.93,488.10,735.03,785.75,753.68,516.30,316.00,634.94,392.93,578.01,760.42,723.17,794.14,338.61,678.26,816.56,821.80,832.82,866.94,868.23,767.86,241.97,336.97,367.95,635.65,443.33,322.81,416.23,792.52,846.46,718.92,839.94,450.20,431.45,490.96,384.81,658.85,774.36,373.60,423.83,576.73,728.95,785.95,556.37,837.76,669.23,811.50,801.27,781.01,375.38,284.26,331.72,816.60,798.13,867.74,844.83,481.57,558.76,669.17,458.08,629.94,708.88,758.91,765.11,710.10,720.20,745.44,480.13,626.72,816.08,763.55,646.41,697.72,864.67,586.76,565.96,296.03,726.45,444.80,824.82,704.69,630.43,277.34,447.19,686.18,788.55,677.43,283.65,,583.70,192.89,0.330,,,205.63,961.77,,756.14
228.78,593.75,272.26,521.47,738.05,565.12,200.69,539.51,657.51,768.65,722.22,527.71,494.17,511.49,402.60,421.07,340.34,404.35,449.17,255.90,492.17,507.28,750.52,488.34,363.80,663.20,423.54,758.57,211.89,165.88,221.67,425.33,480.66,531.05,359.92,509.25,487.72,684.52,647.90,422.74,665.81,641.22,477.34,420.07,548.62,742.79,756.38,687.66,474.84,685.15,599.40,574.44,409.27,375.86,480.26,389.75,529.69,162.32,152.93,363.79,540.23,699.35,701.32,450.24,420.50,498.70,406.66,365.01,511.55,672.29,384.95,480.52,601.05,288.90,599.50,433.07,704.11,757.40,717.29,698.50,362.79,503.66,692.96,719.72,756.17,774.46,764.25,688.44,346.07,353.57,295.16,571.19,403.84,332.82,295.59,612.94,733.49,626.33,696.94,452.23,515.17,567.66,549.68,707.48,421.30,287.51,417.54,603.58,369.02,511.93,452.87,664.28,607.82,694.82,751.96,588.63,362.46,309.84,293.99,734.16,772.82,756.60,727.41,391.47,585.34,467.89,545.65,620.39,596.84,551.38,704.42,682.64,695.08,707.45,700.56,578.67,728.72,566.70,600.97,619.14,770.31,615.48,528.62,305.28,657.08,250.91,687.54,512.45,514.01,353.34,362.00,349.90,575.61,681.56,304.16,,527.37,159.66,0.303,,,214.44,840.29,,625.85
256.43,434.21,333.58,452.66,599.62,462.00,195.60,534.67,605.31,615.26,582.39,383.45,445.89,504.11,427.02,310.98,0.00,244.28,363.07,239.32,323.65,557.53,553.26,463.40,477.71,318.35,234.01,594.93,200.63,147.87,159.43,422.69,435.58,508.34,351.75,482.82,553.61,538.24,582.04,413.63,580.16,443.51,283.41,265.98,418.19,577.51,580.42,561.34,305.08,539.51,600.31,327.76,333.98,378.80,485.80,405.75,235.11,174.24,146.69,237.18,322.04,579.18,470.04,316.41,406.59,316.57,325.13,303.30,489.69,562.51,367.16,339.28,465.23,273.70,552.23,414.26,484.74,606.60,601.04,596.20,431.51,481.75,600.81,528.83,597.07,623.13,618.40,570.21,217.81,429.73,201.18,582.38,384.05,252.40,194.62,564.60,554.10,572.92,551.03,290.78,443.83,359.05,437.59,559.83,421.34,196.02,468.14,564.97,407.30,539.53,498.80,445.49,549.35,592.92,569.86,428.45,351.66,336.22,290.16,602.20,462.75,556.71,512.63,513.00,559.93,353.91,513.07,413.69,501.41,516.62,335.32,478.50,492.02,531.25,569.57,436.78,541.41,383.65,439.92,532.49,521.43,462.15,492.48,346.18,600.11,183.74,606.26,619.48,555.76,432.45,334.80,267.54,516.01,553.15,236.25,,436.54,132.35,0.303,,,177.14,695.95,,518.82
344.57,288.54,305.06,308.09,428.60,263.13,169.77,408.98,424.97,429.59,418.31,267.48,391.08,442.74,381.70,243.73,310.11,231.84,329.15,188.24,349.89,378.39,435.54,362.19,339.46,375.06,118.91,425.29,128.62,114.65,123.41,244.16,255.29,373.28,252.87,385.06,394.20,334.46,378.25,384.85,437.58,386.19,204.90,258.07,325.44,405.94,421.91,439.83,271.65,432.18,416.84,245.86,290.55,239.85,368.11,319.90,196.99,137.26,130.93,130.77,333.36,429.09,396.86,306.93,311.26,246.65,310.93,309.50,374.69,392.85,262.90,316.92,298.73,270.05,427.41,413.10,380.01,437.92,444.55,445.39,307.07,229.03,438.57,390.48,429.93,436.55,439.27,425.21,164.95,295.45,176.39,305.80,374.47,222.06,150.24,401.94,434.50,412.84,405.47,368.22,421.38,353.76,411.38,413.59,359.89,156.41,404.48,391.52,374.51,353.29,371.12,420.82,430.76,398.27,444.03,329.14,305.26,175.79,223.33,413.45,446.62,425.97,434.63,415.27,328.06,328.16,362.98,234.23,435.29,415.64,447.84,419.15,386.51,334.65,404.88,282.90,413.84,269.37,413.26,438.34,435.26,376.67,391.87,423.12,436.24,176.75,439.83,418.98,410.79,342.56,360.28,292.26,429.89,398.23,218.52,,342.25,90.49,0.264,,,164.89,519.61,,354.72
234.31,235.86,195.24,240.41,244.06,112.28,95.83,271.75,238.42,243.31,243.75,189.10,257.69,268.98,248.46,151.72,177.89,150.59,201.26,116.93,178.25,274.82,278.33,261.37,230.36,240.70,122.33,235.92,96.26,85.15,102.12,177.81,219.68,279.50,204.11,268.06,189.32,259.70,224.89,260.15,269.19,248.33,139.28,162.47,181.40,255.39,268.67,255.30,152.06,250.41,250.05,156.14,248.71,140.49,221.04,221.44,156.05,109.20,107.82,95.78,240.26,242.74,262.48,123.80,261.10,171.06,152.96,258.78,202.33,272.89,275.02,273.78,171.81,209.87,272.36,269.95,256.36,252.99,269.63,242.71,140.72,142.87,265.85,269.98,249.33,269.27,255.47,269.77,112.21,160.58,106.27,158.47,207.12,157.59,96.10,279.22,259.78,251.44,275.37,195.23,261.11,264.73,253.69,243.94,243.65,125.27,238.57,204.80,255.73,179.86,203.58,274.32,274.84,236.79,266.58,240.42,141.91,153.97,184.99,264.66,209.43,262.65,259.93,247.48,254.10,223.39,195.38,212.84,246.69,264.77,0.00,267.68,263.19,265.49,259.89,154.78,265.81,198.81,260.32,265.51,266.98,262.16,113.71,255.29,166.36,111.22,240.63,258.36,167.27,178.45,223.28,219.60,210.72,237.26,178.57,,214.08,56.92,0.266,,,102.52,325.64,,223.12
123.40,150.49,132.80,143.10,114.29,95.37,66.56,141.22,119.59,109.23,101.68,120.38,118.15,136.86,97.97,101.76,79.92,66.13,93.77,51.64,102.71,93.96,121.20,125.79,111.05,115.07,95.37,113.78,45.65,103.42,73.12,115.04,142.14,137.22,96.73,149.14,95.05,140.26,140.96,140.40,132.76,136.08,105.74,109.78,107.39,138.29,129.78,104.70,50.84,105.69,110.46,99.80,123.64,57.94,122.03,99.43,85.13,58.77,48.81,50.61,114.92,102.83,148.39,97.20,144.57,94.01,99.03,111.95,136.29,138.55,108.62,122.78,98.81,104.92,128.10,131.07,131.22,119.05,129.87,122.35,90.19,130.88,121.66,129.14,109.02,125.02,114.25,83.58,82.33,103.59,97.66,52.44,89.03,95.43,67.97,126.39,135.81,148.02,144.41,120.04,134.67,134.25,134.15,141.87,99.91,80.21,139.85,138.57,135.65,117.17,132.99,125.47,131.67,123.57,127.84,118.68,121.23,113.21,107.34,119.04,118.09,116.31,113.30,100.45,144.36,138.44,125.30,136.33,133.04,116.64,143.30,142.85,136.20,139.38,142.27,131.47,138.38,138.68,128.71,129.19,128.75,114.43,97.53,116.53,75.53,51.76,41.03,107.16,55.67,91.83,106.08,106.51,44.67,113.13,80.28,,112.08,25.89,0.231,,,61.34,162.82,,101.48
26.02,45.80,33.30,32.37,40.48,18.10,13.20,37.74,26.51,38.67,24.53,15.11,17.61,35.29,39.78,12.68,13.10,9.78,17.16,8.80,19.63,28.08,32.41,23.09,7.59,6.99,16.06,8.74,5.87,5.87,8.08,43.06,26.65,14.34,22.82,34.78,19.73,30.64,24.11,29.45,32.85,29.92,16.99,11.50,38.32,25.46,34.33,26.97,9.34,31.74,33.59,32.98,26.44,7.73,24.70,7.44,6.85,6.75,6.13,5.87,17.30,20.26,43.01,23.37,25.21,21.11,15.91,30.37,32.73,32.06,28.16,29.08,31.06,20.48,41.73,39.18,35.55,34.67,32.72,22.97,12.58,29.07,19.26,12.02,29.44,14.43,24.61,7.58,9.34,9.88,7.80,4.89,4.89,18.08,18.82,23.63,38.11,48.99,32.83,35.74,41.29,35.11,24.07,24.20,30.68,14.25,26.58,35.02,16.37,18.36,30.58,33.39,8.37,14.34,24.02,11.32,11.23,10.26,12.23,18.31,14.70,15.29,17.11,18.81,28.38,23.47,21.18,13.15,24.40,30.85,41.85,30.58,37.49,39.45,31.56,26.97,38.14,19.88,28.57,17.43,34.53,21.14,19.85,13.02,8.08,12.28,7.59,11.01,6.85,7.86,6.61,11.54,6.14,5.81,4.89,,22.23,11.10,0.499,,,0.47,43.99,,43.52
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
