732.74,723.82,721.39,742.86,771.40,750.53,744.26,758.32,749.13,709.39,738.84,736.10,768.69,795.19,755.64,756.82,772.57,794.10,772.33,754.71,773.52,781.79,786.26,786.75,788.65,781.14,526.77,793.84,798.17,779.25,783.51,824.06,765.34,778.06,786.65,650.11,799.66,817.98,821.85,827.98,832.75,838.88,835.27,829.40,833.88,828.92,836.90,836.71,854.11,839.95,849.42,852.76,852.85,857.54,858.33,851.21,847.59,838.79,848.59,853.51,868.68,859.56,782.29,794.36,798.06,809.64,816.12,812.67,811.77,816.98,830.55,824.56,813.29,828.57,833.06,824.32,826.23,827.96,820.19,784.41,821.78,839.75,836.89,707.16,833.21,835.05,761.03,833.02,840.31,854.14,866.72,855.31,832.13,765.66,723.65,806.56,817.65,814.99,829.31,830.64,817.54,799.27,805.38,795.08,801.26,817.49,822.98,822.32,715.42,810.29,807.93,838.01,823.79,825.32,813.75,828.75,842.47,843.63,835.38,826.55,836.44,853.84,828.52,830.33,742.17,735.59,737.01,739.64,770.96,794.67,772.21,758.02,765.88,778.84,791.40,776.62,768.34,730.05,772.22,785.40,755.79,806.78,788.97,740.82,211.51,757.89,668.70,771.75,777.98,777.79,779.40,791.89,797.01,784.45,795.33,,793.11,65.86,0.083,,,664.02,922.21,,258.19
746.51,790.89,789.43,813.28,839.58,818.19,814.13,829.00,831.90,812.34,698.90,807.27,841.98,865.52,826.37,829.08,846.00,866.82,844.71,817.24,846.46,854.82,860.13,861.15,861.87,854.85,787.32,866.76,871.72,852.37,857.37,880.74,859.14,835.79,823.00,849.00,860.87,879.54,883.63,889.28,895.16,899.75,898.31,891.73,896.12,891.65,900.91,899.62,912.45,902.51,914.28,917.49,917.40,921.88,921.77,914.39,910.77,904.10,912.80,918.12,933.15,922.63,843.41,856.04,859.41,871.78,875.75,875.99,875.79,880.18,892.71,887.75,879.35,894.26,897.21,889.09,892.43,893.17,885.14,851.76,370.35,906.80,900.81,727.90,899.20,899.95,858.94,901.15,905.51,921.34,931.53,921.57,898.63,827.12,844.48,871.39,880.60,879.53,885.12,891.33,879.94,862.59,870.09,860.33,866.72,883.97,888.61,888.27,794.03,875.22,793.92,902.74,889.13,891.68,879.57,895.47,910.36,909.68,901.58,867.43,903.64,920.21,905.60,895.12,808.33,802.68,803.75,806.86,841.83,864.57,840.16,826.93,836.71,849.45,862.70,846.12,843.67,813.28,845.34,855.45,829.26,881.70,859.48,520.58,170.31,826.10,835.29,844.78,849.54,850.23,852.90,863.97,868.79,854.79,867.75,,855.78,83.09,0.097,,,692.92,1018.64,,325.72
790.79,775.73,774.39,799.27,821.33,800.63,799.66,814.76,803.38,798.22,362.31,792.31,827.97,847.64,811.33,815.37,832.12,850.30,829.21,823.89,832.51,839.75,845.08,847.17,847.23,840.57,843.49,852.20,857.75,837.84,844.30,850.17,832.65,816.06,822.37,827.96,835.99,851.86,857.18,861.64,868.67,872.04,873.03,866.20,869.20,866.13,875.79,874.24,882.00,876.60,889.20,891.33,891.42,896.54,896.02,888.88,885.29,880.38,886.86,893.01,906.78,896.00,820.95,831.89,834.79,847.64,853.60,851.15,852.23,856.70,865.82,861.95,857.72,868.97,873.48,865.28,869.41,869.57,861.28,853.45,533.51,883.80,875.62,694.75,875.63,875.34,794.25,880.28,881.96,898.94,905.48,897.07,875.95,804.91,822.88,848.93,853.27,855.21,858.25,860.10,854.71,839.26,848.14,839.01,844.95,861.43,865.00,863.38,785.93,852.57,830.19,877.85,866.54,869.48,857.47,873.45,888.11,886.50,878.67,870.75,881.05,896.07,886.75,871.72,790.69,786.22,787.27,790.53,826.06,843.61,822.12,809.48,804.70,832.83,844.11,829.29,826.98,808.75,830.99,839.01,830.10,864.12,842.41,296.31,215.64,817.95,821.27,830.98,834.61,835.98,838.80,848.27,851.81,839.07,851.45,,834.79,86.88,0.104,,,664.51,1005.07,,340.57
700.30,687.35,686.02,709.71,727.36,708.14,709.05,723.91,725.14,707.65,388.61,712.75,736.67,751.54,720.28,726.11,740.65,755.79,737.82,732.84,740.62,747.17,751.98,755.04,754.89,749.27,673.77,760.19,763.83,746.19,753.26,748.89,731.06,717.40,722.48,727.12,735.64,745.86,753.80,756.58,764.16,772.81,768.94,762.52,765.48,762.83,772.90,770.51,770.39,772.59,784.67,786.02,787.16,791.68,790.54,783.97,780.87,778.29,782.46,788.80,800.76,791.95,722.40,731.83,734.03,745.77,750.85,748.94,751.85,754.76,763.64,760.53,757.37,766.85,768.71,763.09,767.62,767.57,760.42,766.62,523.83,779.80,771.99,704.78,773.78,772.13,687.66,779.38,779.09,795.37,803.42,792.84,774.80,708.13,725.18,748.90,751.93,753.77,755.42,762.77,752.80,739.65,748.33,740.37,746.00,760.91,762.97,759.97,704.54,752.17,754.70,774.61,765.44,769.07,758.17,772.30,784.04,783.27,776.85,723.83,780.19,792.62,755.43,770.88,699.03,695.92,696.64,700.00,733.11,746.34,727.96,717.40,728.35,739.19,747.59,735.17,733.69,718.19,739.78,745.59,732.79,766.97,748.36,498.27,546.87,728.82,713.68,740.50,742.97,744.35,739.98,754.51,758.09,746.52,757.72,,742.80,49.74,0.067,,,645.30,840.30,,195.00
550.51,541.50,540.42,561.15,573.12,557.59,560.16,572.14,573.61,541.32,402.42,564.48,584.27,594.58,570.17,575.94,588.49,599.56,585.07,581.19,588.82,593.73,597.80,600.78,600.29,596.06,434.36,605.78,608.92,594.29,600.59,584.73,569.53,559.81,564.16,567.60,575.22,585.80,590.07,591.28,597.89,606.15,602.64,597.47,598.82,598.18,606.27,604.92,607.10,607.46,617.10,617.74,619.57,623.50,621.92,616.99,614.07,613.00,615.65,621.60,630.87,625.18,564.68,571.98,573.03,583.32,587.59,585.78,588.99,592.37,598.04,595.56,595.37,603.47,604.49,599.02,603.13,603.08,597.26,602.97,494.89,614.79,606.80,597.26,608.85,607.39,509.48,615.52,614.06,626.45,629.80,625.08,611.70,554.13,567.53,587.66,587.84,591.00,596.46,597.82,589.28,580.50,587.57,581.02,586.18,598.31,598.93,599.25,589.89,591.05,602.72,608.76,602.96,606.45,597.61,609.21,619.63,617.18,612.62,590.09,616.67,626.00,590.66,608.44,549.02,547.45,548.02,551.29,578.72,587.49,573.49,565.71,576.00,583.96,591.63,581.40,579.56,568.36,587.09,591.26,589.98,602.82,593.23,218.38,360.03,579.37,580.83,575.85,586.54,591.59,594.16,599.82,602.54,593.48,602.12,,584.70,45.42,0.078,,,495.67,673.72,,178.05
365.76,316.13,360.08,375.50,382.36,372.35,374.45,383.05,384.05,380.83,283.36,379.75,393.21,399.42,384.11,388.39,397.17,404.45,395.38,393.15,398.50,402.20,405.11,407.92,407.24,404.53,399.84,411.69,414.50,403.94,409.35,382.26,371.84,365.74,368.88,353.13,377.32,385.89,388.02,389.20,394.62,398.69,397.14,393.67,396.19,395.05,401.50,400.67,405.52,402.71,409.42,410.11,411.85,414.40,413.48,410.40,407.95,408.67,410.12,414.52,420.80,417.38,370.16,374.98,376.11,383.70,386.34,385.36,388.20,390.26,395.08,393.44,393.47,397.88,399.46,397.23,399.95,399.79,396.17,400.27,372.35,408.55,402.34,400.34,405.76,404.61,400.47,411.69,410.04,420.48,418.09,417.77,409.14,363.31,372.27,387.06,388.26,389.40,390.23,392.90,388.52,383.50,388.80,384.14,388.47,396.55,397.66,398.10,390.13,392.46,402.13,405.87,401.93,404.92,398.98,407.24,415.26,412.05,409.80,389.07,413.18,419.75,412.94,407.22,364.00,364.00,364.59,367.29,386.27,391.03,383.18,378.12,386.00,391.72,396.70,390.49,388.44,382.69,395.14,398.82,397.93,406.94,400.60,192.45,387.66,391.79,392.97,399.43,400.30,395.75,403.32,407.62,409.23,403.35,411.36,,392.42,23.97,0.061,,,345.44,439.40,,93.96
177.89,177.19,176.35,184.62,187.45,183.49,184.80,189.42,190.31,188.15,171.15,192.76,206.41,199.64,193.07,195.82,200.29,204.00,203.25,205.21,202.34,204.77,206.42,208.17,207.90,207.28,222.36,216.56,213.09,208.45,211.82,184.95,171.37,169.01,170.96,179.22,175.66,186.16,181.29,182.00,192.24,190.56,192.13,185.33,186.98,187.00,190.07,190.42,193.18,191.93,195.23,195.81,196.90,198.26,198.31,197.08,195.95,197.01,197.82,200.08,203.35,202.08,173.02,175.29,176.03,179.94,181.36,181.24,182.99,193.42,197.13,186.17,192.90,189.74,194.15,195.32,196.50,191.51,190.55,192.59,194.94,197.18,193.93,193.88,196.86,196.56,206.55,200.67,199.89,205.83,213.05,204.16,200.39,170.28,174.73,193.11,192.26,192.44,205.23,206.57,184.12,182.53,185.23,183.37,186.17,192.83,191.98,191.60,195.62,189.07,197.74,196.67,195.15,196.87,194.47,198.55,202.50,201.07,200.24,221.34,202.92,206.41,203.04,200.89,176.20,177.21,177.72,179.77,192.91,208.46,188.15,186.16,190.61,193.92,200.86,193.84,196.00,191.33,197.86,200.09,205.02,224.58,202.23,107.87,219.10,198.73,207.52,203.36,211.75,214.43,206.30,208.65,209.69,207.47,210.43,,194.17,13.25,0.068,,,168.20,220.13,,51.93
53.37,49.94,55.57,56.96,57.59,58.71,59.82,60.92,61.89,59.07,49.66,64.69,66.16,65.96,67.70,68.54,69.05,70.17,70.90,72.77,72.71,74.53,74.85,75.80,76.38,78.80,76.82,77.88,78.56,79.85,79.81,49.35,51.79,50.37,51.31,49.93,55.77,57.17,55.43,53.08,54.53,52.34,55.79,50.42,55.02,54.27,54.18,56.65,55.20,56.54,55.75,55.86,58.82,56.77,58.11,58.89,56.73,56.66,56.20,55.11,55.36,56.89,50.05,51.79,53.97,54.69,53.36,52.51,55.04,58.45,58.12,56.54,55.92,57.87,59.43,61.05,57.90,57.54,57.26,57.79,58.03,60.32,62.34,61.16,61.59,62.13,68.67,61.33,62.26,62.21,63.01,62.42,60.45,51.56,53.12,53.11,54.08,53.91,55.04,57.20,61.25,57.45,58.02,55.97,58.34,55.16,58.97,60.60,54.13,60.45,61.26,61.29,59.79,61.43,61.77,62.13,61.88,62.39,63.34,70.95,62.69,60.69,59.26,74.72,53.17,54.24,55.58,56.20,57.34,58.47,58.99,60.80,61.58,62.19,63.79,63.95,64.70,67.24,66.41,67.21,69.65,69.57,69.89,50.44,68.04,72.62,60.87,73.43,75.74,79.09,77.52,75.71,77.17,77.88,80.67,,61.25,7.86,0.128,,,45.85,76.64,,30.79
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,#DIV/0!,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,#DIV/0!,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,#DIV/0!,,,0.00,0.00,,0.00
