0,11.58,409.42,696.38,858.33,921.77,896.02,790.54,621.92,413.48,198.31,58.11,0,24,1
0,11.98,411.18,690.83,851.21,914.39,888.88,783.97,616.99,410.4,197.08,58.89,0,25,1
0,12.04,420.29,686.94,847.59,910.77,885.29,780.87,614.07,407.95,195.95,56.73,0,26,1
0,12.82,412.19,677.31,838.79,904.1,880.38,778.29,613,408.67,197.01,56.66,0,27,1
0,13.3,420.99,687.98,848.59,912.8,886.86,782.46,615.65,410.12,197.82,56.2,0,28,1
0,13.93,425.61,692.35,853.51,918.12,893.01,788.8,621.6,414.52,200.08,55.11,0,29,1
0,14.1,430.46,706.43,868.68,933.15,906.78,800.76,630.87,420.8,203.35,55.36,0,30,1
0,14.98,431.16,699.89,859.56,922.63,896,791.95,625.18,417.38,202.08,56.89,0,31,1
0,13.3,221.2,513.62,782.29,843.41,820.95,722.4,564.68,370.16,173.02,50.05,0,1,1
0,15.91,387.84,640.6,794.36,856.04,831.89,731.83,571.98,374.98,175.29,51.79,0,2,1
0,15.26,390,643.92,798.06,859.41,834.79,734.03,573.03,376.11,176.03,53.97,0,3,1
0,14.14,395.19,652.73,809.64,871.78,847.64,745.77,583.32,383.7,179.94,54.69,0,4,1
0,13.96,388.38,658.74,816.12,875.75,853.6,750.85,587.59,386.34,181.36,53.36,0,5,1
0,13.3,395.88,655.34,812.67,875.99,851.15,748.94,585.78,385.36,181.24,52.51,0,6,1
0,12.82,394.38,654.06,811.77,875.79,852.23,751.85,588.99,388.2,182.99,55.04,0,7,1
0,12.32,396.32,658.21,816.98,880.18,856.7,754.76,592.37,390.26,193.42,58.45,0,8,1
0,11.84,400.21,671.23,830.55,892.71,865.82,763.64,598.04,395.08,197.13,58.12,0,9,1
0,11.34,383.16,661.45,824.56,887.75,861.95,760.53,595.56,393.44,186.17,56.54,0,10,1
0,11.16,391.17,653.27,813.29,879.35,857.72,757.37,595.37,393.47,192.9,55.92,0,11,1
0,10.86,401.75,667.24,828.57,894.26,868.97,766.85,603.47,397.88,189.74,57.87,0,12,1
0,10.36,387.3,671.02,833.06,897.21,873.48,768.71,604.49,399.46,194.15,59.43,0,13,1
0,10.36,384.02,663.95,824.32,889.09,865.28,763.09,599.02,397.23,195.32,61.05,0,14,1
0,10.36,393.36,664.29,826.23,892.43,869.41,767.62,603.13,399.95,196.5,57.9,0,15,1
0,10.18,382.49,666.88,827.96,893.17,869.57,767.57,603.08,399.79,191.51,57.54,0,16,1
0,10.43,394.08,659.8,820.19,885.14,861.28,760.42,597.26,396.17,190.55,57.26,0,17,1
0,10.02,199.85,552.1,784.41,851.76,853.45,766.62,602.97,400.27,192.59,57.79,0,18,1
0,8.48,299.64,581.02,821.78,370.35,533.51,523.83,494.89,372.35,194.94,58.03,0,19,1
0,10.36,405.31,675.64,839.75,906.8,883.8,779.8,614.79,408.55,197.18,60.32,0,20,1
0,10.36,394.76,675.05,836.89,900.81,875.62,771.99,606.8,402.34,193.93,62.34,0,21,1
0,10.36,330.5,621.94,707.16,727.9,694.75,704.78,597.26,400.34,193.88,61.16,0,22,1
0,10.86,402.38,670.13,833.21,899.2,875.63,773.78,608.85,405.76,196.86,61.59,0,23,1
0,11,390.15,672.22,835.05,899.95,875.34,772.13,607.39,404.61,196.56,62.13,0,24,1
0,10.8,391.28,661.57,761.03,858.94,794.25,687.66,509.48,400.47,206.55,68.67,0,25,1
0,11.84,400.44,668.43,833.02,901.15,880.28,779.38,615.52,411.69,200.67,61.33,0,26,1
0,11.27,402.93,677.99,840.31,905.51,881.96,779.09,614.06,410.04,199.89,62.26,0,27,1
0,12.82,402.95,688.11,854.14,921.34,898.94,795.37,626.45,420.48,205.83,62.21,0,28,1
0,13.02,427.38,700.92,866.72,931.53,905.48,803.42,629.8,418.09,213.05,63.01,0,29,1
0,13.8,407.54,691.75,855.31,921.57,897.07,792.84,625.08,417.77,204.16,62.42,0,30,1
0,13.93,404.59,670.17,832.13,898.63,875.95,774.8,611.7,409.14,200.39,60.45,0,31,1
0,15.51,366.96,613.68,765.66,827.12,804.91,708.13,554.13,363.31,170.28,51.56,0,1,1
0,14.09,375.3,620.08,723.65,844.48,822.88,725.18,567.53,372.27,174.73,53.12,0,2,1
0,14.19,391.58,648.72,806.56,871.39,848.93,748.9,587.66,387.06,193.11,53.11,0,3,1
0,13.96,400.22,659.56,817.65,880.6,853.27,751.93,587.84,388.26,192.26,54.08,0,4,1
0,13.3,388.25,658.71,814.99,879.53,855.21,753.77,591,389.4,192.44,53.91,0,5,1
0,12.82,387.06,667.69,829.31,885.12,858.25,755.42,596.46,390.23,205.23,55.04,0,6,1
0,12.32,390.35,670.36,830.64,891.33,860.1,762.77,597.82,392.9,206.57,57.2,0,7,1
0,11.84,397.95,659.35,817.54,879.94,854.71,752.8,589.28,388.52,184.12,61.25,0,8,1
0,11.34,385.16,642.34,799.27,862.59,839.26,739.65,580.5,383.5,182.53,57.45,0,9,1
0,11.16,386.19,646.48,805.38,870.09,848.14,748.33,587.57,388.8,185.23,58.02,0,10,1
0,10.86,378.71,636.5,795.08,860.33,839.01,740.37,581.02,384.14,183.37,55.97,0,11,1
0,10.36,382.14,641.92,801.26,866.72,844.95,746,586.18,388.47,186.17,58.34,0,12,1
0,10.36,392.63,656.6,817.49,883.97,861.43,760.91,598.31,396.55,192.83,55.16,0,13,1
0,10.36,396.44,661.77,822.98,888.61,865,762.97,598.93,397.66,191.98,58.97,0,14,1
0,10.02,396.04,660.99,822.32,888.27,863.38,759.97,599.25,398.1,191.6,60.6,0,15,1
0,10.02,276.4,539.83,715.42,794.03,785.93,704.54,589.89,390.13,195.62,54.13,0,16,1
0,10.02,388.5,650.71,810.29,875.22,852.57,752.17,591.05,392.46,189.07,60.45,0,17,1
0,10.02,387.72,652.84,807.93,793.92,830.19,754.7,602.72,402.13,197.74,61.26,0,18,1
0,10.02,391.13,676.82,838.01,902.74,877.85,774.61,608.76,405.87,196.67,61.29,0,19,1
0,10.36,396.05,661.98,823.79,889.13,866.54,765.44,602.96,401.93,195.15,59.79,0,20,1
0,10.36,398.59,663.77,825.32,891.68,869.48,769.07,606.45,404.92,196.87,61.43,0,21,1
0,10.36,390.07,652.9,813.75,879.57,857.47,758.17,597.61,398.98,194.47,61.77,0,22,1
0,10.86,398.84,665.64,828.75,895.47,873.45,772.3,609.21,407.24,198.55,62.13,0,23,1
0,11.34,397.69,678.15,842.47,910.36,888.11,784.04,619.63,415.26,202.5,61.88,0,24,1
0,11.34,398.76,680.39,843.63,909.68,886.5,783.27,617.18,412.05,201.07,62.39,0,25,1
0,11.98,404.21,673.61,835.38,901.58,878.67,776.85,612.62,409.8,200.24,63.34,0,26,1
0,12.32,346.28,540.64,826.55,867.43,870.75,723.83,590.09,389.07,221.34,70.95,0,27,1
0,12.18,405.85,673.22,836.44,903.64,881.05,780.19,616.67,413.18,202.92,62.69,0,28,1
0,13.16,415.97,690.37,853.84,920.21,896.07,792.62,626,419.75,206.41,60.69,0,29,1
0,11.34,339.43,583.04,828.52,905.6,886.75,755.43,590.66,412.94,203.04,59.26,0,30,1
0,14.91,405.02,669.53,830.33,895.12,871.72,770.88,608.44,407.22,200.89,74.72,0,31,1
0,14.1,341.63,586.67,742.17,808.33,790.69,699.03,549.02,364,176.2,53.17,0,1,1
0,13.56,334.58,579.47,735.59,802.68,786.22,695.92,547.45,364,177.21,54.24,0,2,1
0,11.95,335.65,580.68,737.01,803.75,787.27,696.64,548.02,364.59,177.72,55.58,0,3,1
0,12.32,336.84,583.83,739.64,806.86,790.53,700,551.29,367.29,179.77,56.2,0,4,1
0,11.6,343.59,608.58,770.96,841.83,826.06,733.11,578.72,386.27,192.91,57.34,0,5,1
0,11.16,355.23,622.71,794.67,864.57,843.61,746.34,587.49,391.03,208.46,58.47,0,6,1
0,10.77,351.95,611.45,772.21,840.16,822.12,727.96,573.49,383.18,188.15,58.99,0,7,1
0,10.36,344.56,597.54,758.02,826.93,809.48,717.4,565.71,378.12,186.16,60.8,0,8,1
0,9.88,337.77,604.18,765.88,836.71,804.7,728.35,576,386,190.61,61.58,0,9,1
0,9.64,352.96,615.73,778.84,849.45,832.83,739.19,583.96,391.72,193.92,62.19,0,10,1
0,9.39,356.64,624.91,791.4,862.7,844.11,747.59,591.63,396.7,200.86,63.79,0,11,1
0,9.04,353.74,614.1,776.62,846.12,829.29,735.17,581.4,390.49,193.84,63.95,0,12,1
0,9.04,341.82,610.02,768.34,843.67,826.98,733.69,579.56,388.44,196,64.7,0,13,1
0,8.67,269.96,532.09,730.05,813.28,808.75,718.19,568.36,382.69,191.33,67.24,0,14,1
0,8.67,346.59,606.83,772.22,845.34,830.99,739.78,587.09,395.14,197.86,66.41,0,15,1
0,8.41,357.18,621.43,785.4,855.45,839.01,745.59,591.26,398.82,200.09,67.21,0,16,1
0,8.05,335.75,616.19,755.79,829.26,830.1,732.79,589.98,397.93,205.02,69.65,0,17,1
0,8.41,341.11,624.75,806.78,881.7,864.12,766.97,602.82,406.94,224.58,69.57,0,18,1
0,8.67,342.72,623.83,788.97,859.48,842.41,748.36,593.23,400.6,202.23,69.89,0,19,1
0,8.05,340.02,604.44,740.82,520.58,296.31,498.27,218.38,192.45,107.87,50.44,0,20,1
0,6.45,87.35,200.06,211.51,170.31,215.64,546.87,360.03,387.66,219.1,68.04,0,21,1
0,9.04,312.28,594.07,757.89,826.1,817.95,728.82,579.37,391.79,198.73,72.62,0,22,1
0,9.39,320.98,583.62,668.7,835.29,821.27,713.68,580.83,392.97,207.52,60.87,0,23,1
0,9.39,332.02,607.32,771.75,844.78,830.98,740.5,575.85,399.43,203.36,73.43,0,24,1
0,9.69,340.82,613.13,777.98,849.54,834.61,742.97,586.54,400.3,211.75,75.74,0,25,1
0,9.57,322.29,612.1,777.79,850.23,835.98,744.35,591.59,395.75,214.43,79.09,0,26,1
0,10.62,318.92,613.49,779.4,852.9,838.8,739.98,594.16,403.32,206.3,77.52,0,27,1
0,9.81,363.13,625.7,791.89,863.97,848.27,754.51,599.82,407.62,208.65,75.71,0,28,1
0,11.75,367.69,631.07,797.01,868.79,851.81,758.09,602.54,409.23,209.69,77.17,0,29,1
0,12.32,361.09,620.82,784.45,854.79,839.07,746.52,593.48,403.35,207.47,77.88,0,30,1
0,12.96,338.23,622.41,795.33,867.75,851.45,757.72,602.12,411.36,210.43,80.67,0,31,1
0,14.14,377.55,646.95,803.1,880.79,816.44,765.14,606.14,410.39,208.03,76.34,0,1,2
0,14.44,384.49,656.69,823.99,894.76,876.67,779.47,619.37,419.73,214.99,73.96,0,2,2
0,16.24,388.1,660.75,826.88,897.78,877.89,779.55,618.36,418.7,212.78,75.78,0,3,2
0,17.22,389.81,659.88,824.51,893.54,873.55,774.25,614.02,415.08,211.09,71.59,0,4,2
0,17.9,380.76,647.69,813.33,884.34,868.03,772.16,613.81,416.48,212.11,76.4,0,5,2
0,19.8,386.4,650.05,815.9,881.12,871.92,777.02,618.36,426.17,236.13,83.03,0,6,2
0,18.92,380.89,650.4,821.47,882.47,874.08,772.63,618.23,430.88,242.62,93.73,0,7,2
0,21.24,376.57,654.77,819.24,889.1,869.98,773.17,614.66,418.51,229.98,62.58,0,8,2
0,11.37,64.97,105.24,174.36,743.91,758.7,718.34,614.12,417.15,213.24,58.86,0,9,2
0,18.58,200.72,414.8,715.75,869.28,866.83,776.15,628.67,419.26,247.13,87.89,0.34,10,2
0,21.87,400.05,666.28,830.19,899,879.09,781.15,621.08,422.35,216.1,66.41,0.89,11,2
0,22.94,288.57,656.27,744.94,807.5,899.56,803.29,641.42,436.09,223.5,71.92,0.98,12,2
0,25.63,424.83,688.73,851.34,919.09,897.48,797.27,633.96,431.37,221.42,67.09,0.98,13,2
0,27.9,425.21,691.32,856.14,924.87,902.51,800.54,635.72,431.78,221.07,63.12,0.98,14,2
0,26.16,384.72,551.85,681.19,602.49,684.94,786.15,608.42,426.77,233.39,83.38,0.98,15,2
0,35.95,401.65,653.65,854.27,922,900.14,799.24,635.32,432.11,222.06,66.67,0.98,16,2
0,32.27,175.41,410.78,850.73,933.63,910.72,808.18,645.22,440.48,238.48,91.43,0.98,17,2
0,45.69,445.04,711.65,876.19,943.73,920.68,817.53,650.71,442.47,243.51,88.29,0.98,18,2
0,42.8,405.12,703.39,867.56,935.64,913.41,810.82,644.93,443.42,251.55,98.57,1.32,19,2
0,43.16,442.2,706.49,875.86,947.86,915.38,816.88,649.5,441.61,226.3,65.33,1.86,20,2
0,47.81,414.11,695.2,856.36,922.81,900.18,798.33,516.22,321.89,249.46,103.66,1.96,21,2
0,38.32,277.32,531.72,549.63,904.87,898.27,798.15,635.28,433.54,238.03,73.85,1.96,22,2
0,57.43,451.39,711.85,872.86,939.51,915.88,813.4,647.43,441.76,228.31,61.42,1.96,23,2
0,58.6,464.72,727.77,890.56,957.75,933.38,828.68,659.95,449.75,232.15,67.52,1.96,24,2
0,63.32,471,733.49,896.27,963.47,938.58,833,661.66,451.82,232.77,65.41,1.96,25,2
0,68.06,473.12,734.52,895.82,961.75,937.19,831.81,662.07,451.46,232.8,77.93,1.96,26,2
0,73.53,475.16,735.69,896.94,961.51,935.96,829.75,659.81,449.52,232.11,72.47,2.14,27,2
0,79.12,471.48,734.49,893.2,955.73,928.8,823.41,654.68,446.99,231.08,72.69,2.7,28,2
0,14.91,389.47,658.44,824.95,895.51,876.83,778.76,617.58,416.52,208.99,73.51,0,1,2
0,15.89,383.62,648.66,813.09,883.27,864.21,767.25,607.95,410.05,206.16,65.1,0,2,2
0,16.47,395.04,663.69,830.18,900.44,880.47,781.3,618.84,417.01,209.83,72.74,0,3,2
0,17.45,398.61,667.37,833.74,903.32,882.97,783.02,620.75,419.85,210.41,73.74,0,4,2
0,18.43,400.09,668.02,833.63,902.73,882.34,782.11,619.76,418.4,210.58,69.35,0,5,2
0,17.92,409.47,681.14,848.91,919.57,897.96,795.55,630.02,425.11,213.74,71.87,0,6,2
0,18.76,413.9,687.73,856.31,927.9,907.01,804.74,640.13,432.38,218.34,68.26,0,7,2
0,20.45,409.22,677.23,842.58,911.53,891.32,791.23,628.01,424.82,214.68,69.92,0,8,2
0,22.37,424.41,699.4,867.07,935.47,912.58,808.46,639.66,432.62,218.18,74.58,0,9,2
0,21.86,420.58,689.61,854.75,922.52,900.51,798.99,634.17,429.73,217.76,73.74,0,10,2
0,22.34,421.88,689,853.49,922.29,900.8,799.2,634.11,429.64,217.66,76.41,0.74,11,2
0,23.81,423.17,696.18,861.3,928.77,904.96,801.27,635.13,429.99,218.13,78.08,0.98,12,2
0,25.38,423.34,693.06,858.09,926.24,903.62,801.48,636.37,430.72,218.6,71.88,0.98,13,2
0,28.42,429.89,696.67,861.36,929.88,906.77,804.08,637.7,432.31,219.46,75.51,0.98,14,2
0,32.33,426.35,690.39,853.73,921.49,872.9,798.24,634.05,429.93,218.56,59.76,0.98,15,2
0,28.31,259.52,452.79,478.55,605.33,673.8,679.87,590.35,430.73,219.66,60.48,0.98,16,2
0,40.03,441.55,708.18,873.01,941.55,919.13,815.81,648.45,439.76,223.6,69.69,0.98,17,2
0,44.55,446.6,713.27,877.41,944.87,921.29,817.2,648.55,440.01,223.79,68.69,0.98,18,2
0,48.53,453.76,719.92,883.53,950.26,925.79,820.63,651.42,441.96,225.24,65.59,1.58,19,2
0,48.79,457.58,724.33,888.91,956.29,932.23,826.48,655.57,445.94,227.35,72.68,1.96,20,2
0,57.57,430.88,738.47,907.43,971.68,941.84,832.27,659.68,447.17,227.04,73.39,1.96,21,2
0,49.62,454.4,714.24,872.94,935.99,910.77,806.63,640.15,434.37,221.75,59.49,1.96,22,2
0,54.48,421.65,706.6,866.23,931.42,908.14,804.99,639.64,435.1,222.58,59.62,1.96,23,2
0,65.84,461.07,721.96,883.66,949.99,925.44,820.42,651.98,443.19,226.53,54.48,1.96,24,2
0,64.69,457.07,729.08,889.73,954.92,929.87,824.38,654.68,445.21,227.68,56.54,1.96,25,2
0,69.29,484.06,748.13,909.77,973.68,946.12,837.03,664.87,451.76,230.61,66.5,1.96,26,2
0,74.81,475.56,733.16,889.91,951.85,924.52,818.43,649.26,440.97,225.68,59.49,2.56,27,2
0,80.61,455.35,708.38,866.22,930.93,908.26,806.47,641.35,435.75,223.33,61.49,2.7,28,2
0,13.79,375.23,643.52,810.25,881.36,863.26,766.52,607.55,410.56,207.78,75.45,0,1,2
0,14.82,380.8,649.58,815.8,886.6,868.58,771.23,611.97,413.93,209.71,74.37,0,2,2
0,14.73,385.92,656.88,823.2,892.89,873.59,775.06,614.4,414.66,209.85,75.81,0,3,2
0,16.38,386.86,659.82,826.74,897.61,878.44,780.17,619.02,418.3,212.09,73.65,0,4,2
0,17.57,391.65,662.62,830.02,901.35,882.52,784.22,622.6,421.84,213.47,74.08,0,5,2
0,15.75,392.73,662.27,829.13,899.55,880.41,781.89,620.46,419.85,213.12,76.21,0,6,2
0,19.6,396.29,666.43,832.75,903.09,883.45,784.32,622.36,424.53,226.81,65.54,0,7,2
0,20.41,243.37,538.13,812.04,915.14,890.58,792.47,632.07,433.63,232.89,81.43,0,8,2
0,19.57,418.8,695.29,866.94,934.83,907.61,804.88,637.57,434.38,233.53,75.32,0,9,2
0,20.39,424.88,697.88,869.86,938.43,913.41,806.95,640.34,436.08,225.02,73.75,0,10,2
0,21.62,418.94,692.16,859.78,928.64,906.56,803.98,638.55,432.28,220.5,77.48,0.6,11,2
0,23.17,416.95,696.49,864.17,935,913.38,811.38,644.46,436.86,222.72,71.48,0.98,12,2
0,24.56,424.62,697.08,863.66,932.78,910.76,808.04,641.38,435.07,222.16,71.53,0.98,13,2
0,26.38,420.52,688.97,854.36,924.32,903.83,803.48,639.5,434.67,222.51,80.05,0.98,14,2
0,29.55,431.48,702.34,869.64,939.75,918.34,816.24,649.21,442.13,226.24,71.3,0.98,15,2
0,33.63,431.56,713.32,881.39,950.52,926.53,822.54,650.32,443.64,227.28,75.19,0.98,16,2
0,37.18,441.36,717.8,888.53,955.46,930.53,825.67,652.53,445.87,228.07,71.96,0.98,17,2
0,40.96,434.5,701.55,864.65,930.22,905.11,801.4,635.76,431.69,221.69,70.2,0.98,18,2
0,45.34,437.08,704.46,869.27,937.73,915.09,812.05,645.77,438.5,225.14,79.16,0.98,19,2
0,49.07,445.58,713.06,878.79,946.89,923.19,819.14,651.28,442.63,227.42,81.9,1.72,20,2
0,41.76,448.07,715.3,880.24,948.41,925.67,821.62,652.99,444.94,228.64,81.09,1.96,21,2
0,53.06,441.68,727.57,892.39,958.9,934,827.73,656.14,446.72,229.4,75.07,1.96,22,2
0,52.1,443.06,726.42,890.4,956.73,932.95,827.33,657.49,448.14,229.81,75.24,1.96,23,2
0,55.56,448.3,730.12,894.61,961.72,936.95,831.74,661.72,450.19,231.52,69.01,1.96,24,2
0,60.15,438.76,735.83,900.36,967.65,943.26,836.36,666.29,453.41,233.18,73.09,1.96,25,2
0,65.47,450.59,740.23,904.21,970.72,945.65,838.72,667.27,454.01,233.53,68.88,1.96,26,2
0,70.53,440.49,745.4,908.46,973.49,947.15,839.12,666.67,453.56,236.54,73.17,1.96,27,2
0,75.2,465.73,749.31,913.71,981.24,956.14,847.64,673.73,456.08,245.8,64.98,2.74,28,2
0,12.74,328.73,612.23,784.99,858.37,844.18,752.34,599.65,410.14,215.61,83.62,0,1,2
0,13.04,318.51,518.18,775.68,860.69,846.24,753.81,601.02,409.92,213.22,84.15,0,2,2
0,12.73,305.38,580.79,773.56,853.03,845.85,753.61,600.58,409.59,220.97,85.03,0,3,2
0,14.97,342.67,614.78,775.07,855.78,842.21,751.87,600.21,410.02,214.43,85.06,0,4,2
0,15.26,293.32,618.4,722.74,784.73,727.35,704.87,546.69,411.66,215.34,80.19,0,5,2
0,16.57,363.48,627.76,796.35,870.74,857.65,765.72,611.62,418.66,219.49,85.65,0,6,2
0,17.96,367.7,652.91,824.16,898.7,884.15,788.76,626.97,433.43,235.13,84.13,0,7,2
0,17.65,367.34,654.3,828.84,901.35,886.46,790.27,629.41,433.04,230.7,86.98,0,8,2
0,18.83,376.16,647.18,814.87,887.24,870.13,775.01,617.75,422.54,221.33,82.81,0,9,2
0,19.66,376.1,642.5,809.89,883.29,867.88,773.83,618.14,423.66,222.66,87.17,0.34,10,2
0,21.12,302.27,641.4,808.81,883.4,868.45,775.08,619.24,424.35,222.74,88.31,0.98,11,2
0,22.34,345.37,529.02,570.98,765.82,869.16,776.45,621.13,426.75,224.6,90.72,0.98,12,2
0,23.88,382.64,644.71,811.24,884.19,868.67,775.24,619.42,425.24,224.19,87.96,0.98,13,2
0,25.53,385.82,647.82,807.95,887.77,872.58,779.03,622.98,344.95,241.66,90.58,0.98,14,2
0,25.08,304.17,607.18,785.32,881.98,875.65,781.65,625.05,429.29,226.6,89.36,0.98,15,2
0,28.23,366.56,652.41,818.88,892.11,877.41,767.45,584.45,435.63,230.27,88.69,0.98,16,2
0,30,413.11,684.18,853.2,917.36,908.76,810.65,648.36,445.78,235.1,87.04,0.98,17,2
0,36.98,412.52,690.34,858.16,930.07,911.4,812.23,649.22,446.36,235.61,87.61,0.98,18,2
0,39.31,412.81,692,859.79,932.7,914.95,815.65,651.77,447.28,236.23,80.25,0.98,19,2
0,39.97,427.78,700.99,870.6,943,923.36,822.69,657.27,451.43,240.07,78.88,1.16,20,2
0,46.26,426.96,694.39,860.63,931.69,912.03,812.7,649.29,446.04,235.99,80.86,1.72,21,2
0,47.15,418.76,696.39,861.58,931.47,910.94,810.52,647.69,445.81,236.16,85.71,1.96,22,2
0,48.24,431.01,694.08,860.51,932.21,913.64,814.52,651.81,448.84,237.85,86.19,1.96,23,2
0,52.25,425.15,712.01,883.22,959.66,939.52,836.73,669.34,460.18,254.07,85.55,1.96,24,2
0,54.75,440.71,710.23,876.49,946.54,926.08,825.31,660.29,454.08,240.44,93.23,1.96,25,2
0,57.82,433.91,705.92,870.44,939.88,919.57,818.42,653.86,450.66,239.43,87.24,1.96,26,2
0,61.98,447.86,708.48,873.36,943.41,923.6,822.85,658.41,453.88,241.23,85.24,2.1,27,2
0,59.62,454.59,715.66,880.04,949.82,927.96,826.95,661.48,455.98,242.17,88.49,1.96,28,2
