0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,95% Conf. Int.,,0.00,0.00,Difference:,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
57.93,56.73,68.59,63.57,76.73,72.12,80.75,81.24,85.96,74.91,80.30,82.85,104.25,83.05,124.38,92.89,128.03,120.01,109.36,97.10,118.65,133.61,132.82,137.70,140.29,140.12,141.47,143.70,152.98,157.81,153.14,69.02,74.55,71.98,76.35,73.50,82.81,90.39,93.40,98.63,115.78,114.81,116.61,125.74,129.52,135.62,140.99,147.16,146.66,141.71,155.20,153.44,159.25,152.12,187.49,175.76,173.27,160.27,168.76,179.78,180.39,181.94,56.84,59.77,57.86,63.37,67.33,70.69,64.23,70.79,82.18,92.86,95.81,95.35,99.16,106.58,111.30,108.31,111.67,113.22,118.03,122.54,109.27,112.53,117.85,125.63,130.76,130.28,137.34,127.15,138.06,149.82,142.36,74.46,79.91,82.46,86.92,91.56,96.47,97.39,110.18,109.71,129.05,127.21,104.37,103.88,152.75,170.10,153.08,153.59,150.22,137.55,171.07,165.36,162.53,200.16,109.61,101.18,159.88,166.36,186.53,203.99,200.96,207.88,66.35,70.66,74.51,76.34,75.96,79.32,81.98,88.21,107.19,106.01,115.32,125.17,123.99,133.06,98.80,110.98,92.97,131.62,128.38,134.78,145.01,137.35,157.02,148.24,156.67,161.80,161.15,137.79,162.98,169.29,173.56,,119.57,36.62,0.306,,,47.79,191.36,,143.57
395.06,396.73,426.91,433.78,430.77,433.91,450.81,459.18,458.19,417.81,363.91,420.64,462.26,288.65,471.47,436.07,488.32,479.05,375.55,438.20,442.28,486.49,483.82,509.77,496.44,505.11,480.85,462.94,504.99,520.14,471.78,419.94,443.28,456.18,445.49,437.58,457.75,472.25,477.24,479.83,499.03,475.18,480.03,484.11,481.99,494.59,495.45,498.63,495.15,492.41,529.53,521.21,528.88,525.75,522.08,538.16,538.84,502.93,529.62,546.69,545.86,554.29,402.35,390.65,383.61,396.65,409.35,417.68,318.92,378.58,427.34,436.69,434.07,447.31,448.07,449.93,453.44,453.82,460.14,465.27,468.82,471.87,405.97,427.56,443.47,463.53,478.74,476.49,474.53,435.84,475.27,490.98,439.17,454.13,461.18,458.39,464.98,464.86,468.45,478.54,482.82,473.72,508.75,474.50,507.65,444.20,516.45,513.31,516.76,525.72,521.25,536.62,544.93,526.11,541.20,509.20,415.97,451.51,373.91,509.35,504.95,556.15,564.04,560.19,438.15,440.83,435.39,455.58,450.77,442.03,400.69,423.09,470.11,464.98,486.17,482.10,468.66,478.27,408.99,481.22,321.10,494.59,500.91,499.69,514.77,446.89,521.97,514.25,520.69,517.88,523.61,476.90,527.22,531.03,529.88,,469.59,48.46,0.103,,,374.61,564.56,,189.95
683.51,680.55,682.48,688.93,684.08,686.07,705.97,715.52,710.34,688.48,608.52,698.67,717.10,734.94,730.57,722.42,735.78,721.63,729.28,727.15,725.56,747.48,749.00,750.69,743.40,740.31,746.97,743.24,743.80,753.41,612.44,699.56,709.70,711.89,708.60,710.89,720.81,728.42,735.92,754.53,757.08,758.83,761.41,762.90,760.02,768.59,770.54,772.91,773.31,763.71,779.31,775.88,753.31,763.13,757.11,774.36,778.29,775.50,779.83,780.80,783.49,788.14,685.22,675.98,678.84,682.96,692.75,700.52,566.47,635.46,707.78,712.18,713.45,718.60,720.36,722.78,725.00,727.53,731.74,732.68,734.99,737.27,679.93,706.16,714.79,738.08,747.51,736.27,745.65,743.39,741.32,742.65,678.41,731.95,741.81,751.54,754.32,757.04,752.30,753.41,751.93,760.44,756.61,757.09,753.84,735.26,760.69,755.93,759.37,768.97,760.71,758.20,787.57,793.08,773.03,728.72,742.00,689.73,696.85,732.41,698.95,787.21,793.54,787.48,719.37,722.71,724.69,711.02,707.90,708.24,664.62,653.82,719.88,706.23,738.51,728.74,711.29,722.62,718.24,722.63,673.95,734.68,758.69,755.43,755.53,766.59,761.29,749.02,757.58,751.25,756.09,758.01,757.62,760.95,758.49,,732.07,36.44,0.050,,,660.66,803.49,,142.83
