0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,
0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.24,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.01,0.05,5.100
248.79,223.84,210.83,129.45,101.33,171.10,115.38,163.85,76.11,194.17,206.90,157.90,138.59,235.96,201.74,165.31,147.68,161.15,159.07,80.70,218.36,222.58,232.33,218.31,210.90,219.66,165.73,131.11,228.86,153.63,159.07,125.45,94.01,214.20,147.49,149.61,156.52,167.41,168.34,186.06,119.33,132.35,201.43,241.52,244.38,192.98,239.64,214.91,198.34,210.53,181.25,232.88,105.65,164.25,218.99,237.09,248.32,245.19,224.89,210.75,88.00,185.39,153.19,71.66,132.71,145.53,159.67,248.69,81.61,92.12,59.62,226.79,112.70,180.37,235.40,215.34,202.15,217.33,238.50,113.66,151.04,118.68,129.12,214.26,235.13,170.74,234.54,231.22,208.33,234.64,226.49,207.84,163.02,216.48,226.93,228.26,211.69,140.82,104.04,113.99,212.35,214.56,143.68,199.40,160.75,132.29,120.17,109.70,45.31,109.19,138.88,172.93,102.93,89.32,91.39,93.35,182.27,178.49,145.09,197.22,80.50,64.94,99.41,231.49,46.04,182.36,156.87,109.67,133.58,229.22,229.59,154.45,166.03,202.24,207.35,198.40,180.33,145.17,88.36,156.91,157.22,201.39,165.70,235.23,202.09,95.05,205.44,218.74,182.30,198.89,,170.77,51.60,0.302
383.87,475.12,401.43,323.04,251.21,287.07,231.28,256.71,178.57,515.17,487.04,465.59,428.88,521.74,514.49,352.84,226.00,335.91,503.59,304.47,495.45,512.63,522.34,504.16,523.16,521.31,521.27,475.01,519.59,446.13,443.84,262.61,117.69,185.01,485.69,319.59,242.96,407.60,298.28,472.38,345.24,242.22,498.98,511.87,228.44,429.12,491.37,510.89,535.20,363.34,229.30,546.04,317.61,535.46,491.97,541.89,544.42,536.95,540.92,535.66,285.71,431.09,418.31,121.28,187.73,345.94,455.85,504.54,364.83,429.88,86.84,472.58,347.52,311.51,486.27,538.74,513.67,426.21,489.06,240.37,184.96,179.95,223.90,458.18,517.23,529.25,532.72,534.65,529.97,528.31,523.61,442.01,448.04,471.18,450.42,514.64,470.26,400.17,374.01,305.75,426.47,483.65,504.33,518.16,480.52,275.94,173.25,203.66,80.76,203.53,371.32,477.85,226.23,214.90,138.73,370.81,447.16,360.49,431.35,493.16,127.83,126.43,280.38,334.92,353.83,355.61,454.86,251.69,412.44,472.27,525.54,461.74,368.09,480.22,492.69,475.65,357.94,461.18,208.59,396.74,321.91,509.21,385.11,521.47,519.61,219.34,516.45,520.98,517.06,514.69,,397.34,125.39,0.316
626.27,723.46,704.91,393.54,600.34,386.06,299.04,534.01,374.13,721.10,662.81,690.90,699.57,714.44,632.58,520.14,446.50,501.99,670.22,339.29,738.52,698.82,739.83,735.37,697.20,731.04,719.49,711.13,733.38,564.52,529.60,321.66,149.68,352.92,409.88,474.98,325.72,720.95,371.89,552.41,486.84,561.60,749.40,746.82,205.50,600.66,415.94,689.96,672.65,605.26,262.54,766.25,757.65,723.33,690.29,757.17,758.26,756.95,718.12,750.03,461.18,649.20,538.38,161.00,270.86,601.20,559.26,622.78,512.97,669.64,128.77,684.61,690.33,531.45,723.07,751.15,691.57,652.58,752.39,395.91,291.36,267.37,467.48,685.45,756.32,750.63,738.08,749.25,744.01,741.68,725.88,661.47,698.86,715.22,693.50,690.04,673.56,422.32,259.07,463.47,534.23,715.78,711.36,696.82,693.44,316.25,145.52,408.22,232.22,407.43,597.39,639.76,521.34,317.40,227.76,625.15,390.50,453.55,623.82,696.54,267.75,241.26,431.43,554.51,498.87,725.64,435.17,282.83,418.86,693.95,737.46,580.67,470.57,712.92,443.94,554.41,581.98,680.81,289.65,535.85,664.63,741.18,538.86,735.27,729.23,236.35,729.08,735.92,734.73,732.02,,567.39,174.29,0.307
