0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,95% Conf. Int.,,0.00,0.00,Difference:,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,,,,0.00,0.00,,0.00
193.66,203.57,182.53,75.96,202.88,166.03,177.91,172.19,178.37,158.31,82.36,200.25,183.58,179.22,111.65,154.69,84.20,77.51,75.90,122.65,41.62,184.35,78.36,156.34,91.40,142.49,141.60,138.27,138.30,135.62,124.44,180.66,188.20,198.62,126.35,111.93,192.86,195.90,81.85,175.07,183.44,185.31,61.31,136.76,148.89,130.48,162.69,168.39,103.50,141.53,156.55,162.45,162.67,151.73,147.75,147.88,149.23,123.41,130.01,116.89,113.81,132.30,193.88,110.11,104.90,70.20,50.45,160.86,82.81,175.27,176.20,150.85,174.13,182.17,173.71,167.52,160.56,154.52,148.23,152.11,143.39,151.65,108.57,65.50,87.37,84.79,148.64,143.87,143.77,137.28,123.03,118.91,70.64,183.78,230.68,140.97,151.61,127.31,110.82,161.36,193.94,166.30,186.08,172.65,190.63,185.10,204.09,162.08,155.62,83.61,161.86,204.39,165.58,187.28,182.47,190.65,200.50,182.59,167.02,155.16,157.01,159.98,147.21,165.77,143.92,168.26,179.34,153.05,169.69,171.50,155.92,72.75,168.11,162.39,177.81,175.01,168.42,154.85,158.17,156.50,158.24,135.64,156.95,149.33,181.72,178.08,142.11,95.18,61.94,98.70,67.98,94.00,131.52,140.57,125.87,,146.63,38.22,0.261,,,71.73,221.54,,149.80
495.84,502.30,495.45,200.62,490.20,490.00,480.36,383.10,491.73,471.57,139.51,489.06,483.11,483.55,306.68,473.71,216.08,207.78,406.14,383.83,236.68,461.52,464.92,469.68,324.49,462.64,461.03,446.61,440.47,453.96,441.30,481.12,425.28,438.06,412.57,398.88,491.74,493.18,141.03,485.52,485.28,468.26,179.01,352.56,476.13,354.47,347.65,474.63,294.90,435.31,473.29,477.74,475.52,467.69,464.35,465.44,464.22,434.84,439.46,395.31,413.07,449.45,485.44,462.14,334.63,188.66,114.47,389.86,326.79,481.09,481.83,478.74,479.39,490.81,491.36,481.47,479.26,474.74,427.19,406.49,470.15,473.78,198.81,417.70,246.81,292.90,458.01,461.51,462.73,452.06,424.20,413.65,339.38,486.15,409.04,513.79,452.95,335.20,224.24,348.63,460.26,486.28,459.33,460.86,469.15,450.57,485.65,441.55,294.12,247.00,357.60,505.68,499.84,513.26,503.30,497.87,499.36,497.43,478.09,472.39,387.73,419.24,485.52,489.50,423.74,486.79,484.43,451.41,484.61,484.50,462.08,252.17,472.90,462.16,476.59,485.61,477.66,470.42,475.82,467.55,472.05,470.47,466.38,453.97,463.36,457.60,458.56,195.99,176.34,248.62,177.98,403.71,446.59,440.91,435.80,,420.09,93.49,0.223,,,236.85,603.34,,366.49
711.05,719.92,709.59,402.78,687.83,709.69,714.05,613.24,704.53,693.38,246.14,705.64,698.42,699.11,632.27,684.22,363.96,424.39,606.08,679.42,624.67,646.85,631.97,681.75,371.38,679.51,679.63,677.71,569.17,678.19,686.62,693.79,658.23,582.98,604.80,712.44,707.88,709.83,266.54,700.59,701.21,696.59,234.26,577.10,690.45,689.50,542.48,690.00,350.28,686.90,690.75,710.68,707.07,705.70,706.40,698.56,681.99,680.52,671.71,519.08,659.48,666.83,704.17,685.04,587.70,285.87,216.33,565.58,236.87,698.25,698.97,702.39,705.61,710.10,712.52,704.70,677.77,704.69,575.55,682.25,701.98,705.54,300.51,608.10,544.81,549.61,677.36,684.55,686.40,680.40,653.97,665.11,641.75,727.84,633.82,718.92,726.04,631.92,683.59,374.49,650.53,680.98,568.84,674.20,584.74,701.39,641.05,662.76,631.88,211.43,717.33,724.29,716.43,734.40,722.28,715.21,719.82,716.88,692.99,641.74,507.51,686.85,703.49,711.98,554.18,702.30,700.80,680.23,701.18,701.31,642.43,480.34,686.80,685.38,693.56,705.36,679.16,702.80,696.64,687.84,690.03,693.17,683.33,669.02,681.78,674.52,676.02,408.60,230.74,410.32,186.11,585.43,663.94,658.26,665.56,,628.23,128.50,0.205,,,376.36,880.09,,503.73
