0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1,0,1,2,3,4,5,6,7,1,2,3,4,5,6,7,1,1
1,0.18,0.25,0.25,0.25,0.375,0.05,0.015,0.18,0.25,0.25,0.25,0.385,0.05,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.325,0.015,0.18,0.25,0.25,0.25,0.455,0.05,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.335,0.015,0.18,0.25,0.25,0.25,0.5,0.375,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.435,0.015,0.18,0.25,0.25,0.25,0.5,0.5,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.5,0.015,0.18,0.25,0.25,0.25,0.5,0.5,0.015,0.235,0.255,1,0.18,0.25,0.25,0.25,0.5,0.445,0.015,0.18,0.25,0.25,0.25,0.5,0.385,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.285,0.015,0.18,0.25,0.25,0.25,0.5,0.295,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.405,0.015,0.18,0.25,0.25,0.25,0.5,0.285,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.295,0.015,0.18,0.25,0.25,0.25,0.5,0.445,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.495,0.015,0.18,0.25,0.25,0.25,0.5,0.5,0.015,0,0,1,0.18,0.25,0.25,0.25,0.5,0.315,0.015,0.18,0.25,0.25,0.25,0.5,0.435,0.015,0,0,1,0.18,0.25,0.25,0.25,0.477,0.05,0.015,0.18,0.25,0.25,0.25,0.258,0.05,0.015,0.068,0.447
2,0.18,0.242,0.25,0.189,0.314,0.05,0.015,0.18,0.242,0.25,0.189,0.324,0.05,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.155,0.015,0.18,0.25,0.25,0.191,0.394,0.05,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.185,0.015,0.18,0.25,0.25,0.25,0.5,0.215,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.275,0.015,0.18,0.25,0.25,0.25,0.5,0.405,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.5,0.015,0.18,0.25,0.25,0.25,0.5,0.5,0.015,0.065,0.095,2,0.18,0.25,0.25,0.25,0.5,0.295,0.015,0.18,0.25,0.25,0.25,0.5,0.225,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.135,0.015,0.18,0.25,0.25,0.25,0.5,0.145,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.235,0.015,0.18,0.25,0.25,0.25,0.5,0.135,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.155,0.015,0.18,0.25,0.25,0.25,0.5,0.285,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.305,0.015,0.18,0.25,0.25,0.25,0.5,0.5,0.015,0,0,2,0.18,0.25,0.25,0.25,0.5,0.165,0.015,0.18,0.25,0.25,0.25,0.5,0.285,0.015,0,0,2,0.18,0.25,0.25,0.25,0.416,0.05,0.015,0.18,0.25,0.25,0.25,0.233,0.05,0.015,0.009,0.332
3,0.18,0.25,0.25,0.174,0.261,0.05,0.015,0.18,0.25,0.25,0.182,0.263,0.05,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.065,0.015,0.18,0.25,0.25,0.202,0.333,0.05,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.125,0.015,0.18,0.25,0.25,0.25,0.5,0.135,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.175,0.015,0.18,0.25,0.25,0.25,0.5,0.285,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.445,0.015,0.18,0.25,0.25,0.25,0.5,0.465,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.225,0.015,0.18,0.25,0.25,0.25,0.5,0.145,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.065,0.015,0.18,0.25,0.25,0.25,0.5,0.075,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.155,0.015,0.18,0.25,0.25,0.25,0.5,0.055,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.085,0.015,0.18,0.25,0.25,0.25,0.5,0.185,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.205,0.015,0.18,0.25,0.25,0.25,0.5,0.425,0.015,0,0,3,0.18,0.25,0.25,0.25,0.5,0.085,0.015,0.18,0.25,0.25,0.25,0.5,0.185,0.015,0,0,3,0.18,0.25,0.25,0.25,0.355,0.05,0.015,0.18,0.25,0.25,0.25,0.172,0.05,0.015,0,0.313
4,0.18,0.25,0.25,0.113,0.292,0.05,0.015,0.18,0.25,0.25,0.213,0.202,0.05,0.015,0,0,4,0.18,0.25,0.25,0.25,0.465,0.05,0.015,0.18,0.25,0.25,0.213,0.272,0.05,0.015,0,0,4,0.18,0.25,0.25,0.25,0.5,0.075,0.015,0.18,0.25,0.25,0.25,0.5,0.075,0.015,0,0,4,0.18,0.25,0.25,0.25,0.5,0.105,0.015,0.18,0.25,0.25,0.25,0.5,0.205,0.015,0,0,4,0.18,0.25,0.25,0.25,0.5,0.365,0.015,0.18,0.25,0.25,0.25,0.5,0.365,0.015,0,0,4,0.18,0.25,0.25,0.25,0.5,0.175,0.015,0.18,0.25,0.25,0.25,0.5,0.085,0.015,0,0,4,0.18,0.25,0.25,0.25,0.495,0.05,0.015,0.18,0.25,0.25,0.25,0.485,0.05,0.015,0,0,4,0.18,0.25,0.25,0.25,0.5,0.105,0.015,0.18,0.25,0.25,0.25,0.455,0.05,0.015,0,0,4,0.18,0.25,0.25,0.25,0.495,0.05,0.015,0.18,0.25,0.25,0.25,0.5,0.115,0.015,0,0,4,0.18,0.25,0.25,0.25,0.5,0.145,0.015,0.18,0.25,0.25,0.25,0.5,0.345,0.015,0,0,4,0.18,0.25,0.25,0.25,0.485,0.05,0.015,0.18,0.25,0.25,0.25,0.5,0.155,0.015,0,0,4,0.18,0.25,0.25,0.25,0.305,0.05,0.015,0.18,0.25,0.25,0.25,0.111,0.05,0.015,0,0.314
5,0.18,0.194,0.25,0.128,0.353,0.05,0.015,0.18,0.25,0.25,0.192,0.223,0.05,0.015,0,0,5,0.18,0.25,0.25,0.25,0.455,0.05,0.015,0.18,0.25,0.25,0.211,0.274,0.05,0.015,0,0,5,0.18,0.25,0.25,0.25,0.495,0.05,0.015,0.18,0.25,0.25,0.25,0.5,0.075,0.015,0,0,5,0.18,0.25,0.25,0.25,0.5,0.095,0.015,0.18,0.25,0.25,0.25,0.5,0.175,0.015,0,0,5,0.18,0.25,0.25,0.25,0.5,0.335,0.015,0.18,0.25,0.25,0.25,0.5,0.325,0.015,0,0,5,0.18,0.25,0.25,0.25,0.5,0.175,0.015,0.18,0.25,0.25,0.25,0.5,0.085,0.015,0,0,5,0.18,0.25,0.25,0.25,0.5,0.055,0.015,0.18,0.25,0.25,0.25,0.485,0.05,0.015,0,0,5,0.18,0.25,0.25,0.25,0.5,0.085,0.015,0.18,0.25,0.25,0.25,0.455,0.05,0.015,0,0,5,0.18,0.25,0.25,0.25,0.485,0.05,0.015,0.18,0.25,0.25,0.25,0.5,0.115,0.015,0,0,5,0.18,0.25,0.25,0.25,0.5,0.145,0.015,0.18,0.25,0.25,0.25,0.5,0.295,0.015,0,0,5,0.18,0.25,0.25,0.25,0.485,0.05,0.015,0.18,0.25,0.25,0.25,0.5,0.105,0.015,0,0,5,0.18,0.25,0.25,0.25,0.315,0.05,0.015,0.18,0.25,0.25,0.25,0.05,0.05,0.015,0,0.365
6,0.18,0.189,0.243,0.189,0.414,0.05,0.015,0.18,0.25,0.25,0.221,0.284,0.05,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.075,0.015,0.18,0.25,0.25,0.25,0.335,0.05,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.125,0.015,0.18,0.25,0.25,0.25,0.5,0.115,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.175,0.015,0.18,0.25,0.25,0.25,0.5,0.185,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.365,0.015,0.18,0.25,0.25,0.25,0.5,0.325,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.235,0.015,0.18,0.25,0.25,0.25,0.5,0.135,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.155,0.015,0.18,0.25,0.25,0.25,0.5,0.075,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.175,0.015,0.18,0.25,0.25,0.25,0.5,0.065,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.155,0.015,0.18,0.25,0.25,0.25,0.5,0.155,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.245,0.015,0.18,0.25,0.25,0.25,0.5,0.325,0.015,0,0,6,0.18,0.25,0.25,0.25,0.5,0.115,0.015,0.18,0.25,0.25,0.25,0.5,0.135,0.015,0,0,6,0.18,0.25,0.25,0.25,0.376,0.05,0.015,0.18,0.25,0.25,0.25,0.05,0.05,0.015,0.039,0.405
7,0.18,0.25,0.25,0.25,0.475,0.05,0.015,0.18,0.25,0.25,0.25,0.345,0.05,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.175,0.015,0.18,0.25,0.25,0.25,0.37503,0.05997,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.245,0.015,0.18,0.25,0.25,0.25,0.5,0.135,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.235,0.015,0.18,0.25,0.25,0.25,0.5,0.185,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.345,0.015,0.18,0.25,0.25,0.25,0.5,0.1765,0.015,0,0.088501,7,0.18,0.25,0.25,0.25,0.5,0.295,0.015,0.18,0.25,0.25,0.25,0.5,0.135,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.275,0.015,0.18,0.25,0.25,0.25,0.5,0.085,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.255,0.015,0.18,0.25,0.25,0.25,0.5,0.135,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.275,0.015,0.18,0.25,0.25,0.25,0.5,0.165,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.405,0.015,0.18,0.25,0.25,0.25,0.5,0.325,0.015,0,0,7,0.18,0.25,0.25,0.25,0.5,0.195,0.015,0.18,0.25,0.25,0.25,0.5,0.125,0.015,0,0,7,0.18,0.25,0.25,0.25,0.378,0.05,0.015,0.18,0.25,0.25,0.22622,0.111,0.05,0.015,0.207,0.34778
8,0.18,0.25,0.25,0.25,0.5,0.185,0.015,0.18,0.25,0.22686,0.208,0.284,0.21614,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.285,0.015,0.18,0.208,0.208,0.208,0.31403,0.31697,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.38003,0.015,0.18,0.25,0.25,0.25,0.45233,0.1777,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.2547,0.015,0.18,0.25,0.25,0.25,0.5,0.094702,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.23894,0.015,0.18,0.25,0.25,0.25,0.48894,0.05,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.29307,0.015,0.18,0.25,0.25,0.25,0.48307,0.05,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.3303,0.015,0.18,0.25,0.25,0.25,0.4703,0.05,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.29556,0.015,0.18,0.25,0.25,0.25,0.5,0.13556,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.39456,0.015,0.18,0.25,0.25,0.25,0.5,0.16456,0.015,0,0,8,0.18,0.25,0.25,0.25,0.5,0.5,0.015,0.18,0.25,0.25,0.25,0.5,0.32217,0.015,0.022172,0,8,0.18,0.25,0.25,0.25,0.5,0.30958,0.015,0.18,0.25,0.25,0.23249,0.439,0.18809,0.015,0,0,8,0.18,0.25,0.25,0.25,0.317,0.05,0.015,0.18,0.25,0.25,0.16522,0.172,0.05,0.015,0.38722,0.447
9,0.18,0.25,0.25,0.25,0.5,0.060628,0.015,0.18,0.189,0.16586,0.147,0.223,0.19577,0.015,0,0,9,0.18,0.25,0.25,0.24499,0.439,0.05,0.015,0.18,0.147,0.147,0.147,0.25303,0.17996,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.098229,0.015,0.1199,0.189,0.189,0.189,0.39133,0.05,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.086036,0.015,0.090036,0.189,0.189,0.189,0.439,0.05,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.1691,0.015,0.12416,0.189,0.189,0.189,0.42794,0.05,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.32428,0.015,0.18,0.23321,0.25,0.189,0.42207,0.05,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.27721,0.015,0.18,0.189,0.21991,0.189,0.4093,0.05,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.22719,0.015,0.18,0.25,0.25,0.19819,0.439,0.05,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.29969,0.015,0.18,0.23169,0.25,0.189,0.439,0.05,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.3812,0.015,0.18,0.25,0.25,0.25,0.4512,0.05,0.015,0,0,9,0.18,0.25,0.25,0.25,0.5,0.050713,0.015,0.13322,0.189,0.189,0.17149,0.378,0.05,0.015,0,0,9,0.18,0.25,0.25,0.24892,0.256,0.05,0.015,0.18,0.25,0.25,0.10422,0.111,0.05,0.015,0.18759,0.18729
